lsoa11,samhi_index.2011,samhi_dec.2011,samhi_index.2012,samhi_dec.2012,samhi_index.2013,samhi_dec.2013,samhi_index.2014,samhi_dec.2014,samhi_index.2015,samhi_dec.2015,samhi_index.2016,samhi_dec.2016,samhi_index.2017,samhi_dec.2017,samhi_index.2018,samhi_dec.2018
E01008232,2.102499704,10,1.297609356,10,0.747845994,9,1.675264451,10,1.344195603,10,1.179089822,9,1.192089137,9,2.360878142,10
E01008233,-0.229614918,7,0.014172576,7,-0.04246034,7,0.277429661,8,-0.08256475,6,0.152148912,7,0.282180786,7,0.925399855,8
E01008234,-0.758803563,4,-0.589344546,4,-0.515859243,5,-0.231557224,6,-0.138302582,6,0.065703667,6,0.167905521,6,0.636414533,7
E01008235,-0.499403178,6,-0.588598871,4,-0.209175513,6,-0.47202023,4,0.096423141,7,0.021827645,6,-0.268554744,4,-0.045746969,5
E01008236,0.93122774,10,1.172272909,10,1.380061985,10,1.10894451,9,1.326331607,10,1.376375963,9,1.237984793,9,1.94043155,10
E01008237,-0.089020522,8,-0.346775771,6,-0.370129153,5,0.156234309,7,0.025313247,6,0.010221028,6,0.073591604,6,-0.02216827,5
E01008238,-0.624860437,5,-0.47816547,5,-0.80438166,3,-0.794112875,2,-0.543127285,3,-0.634752235,3,-0.261522937,4,0.043080846,5
E01008239,0.499356743,9,0.556816189,9,0.285831189,8,0.182473984,7,0.636852616,8,0.534212382,8,1.212534193,9,1.185978038,9
E01008240,1.068435414,10,0.681989012,9,0.703524267,9,1.139495288,9,0.918498924,9,0.823386204,9,0.99811704,9,1.471479936,9
E01008241,0.061447826,8,0.371320189,9,0.941881374,9,0.876079064,9,1.373890755,10,1.363328144,9,1.31968649,9,1.4442282,9
E01008242,0.482762238,9,1.134424522,10,0.739053154,9,1.061572863,9,1.747052824,10,1.837175964,10,1.26274309,9,1.761187762,10
E01008243,-0.089013184,8,-0.017154902,7,-0.020319168,7,-0.085285038,6,0.013238975,6,0.282325014,7,0.644520241,8,1.142470919,9
E01008244,0.427458392,9,0.232234438,8,0.213618718,8,0.196014246,7,0.560128644,8,0.613572151,8,0.611705352,8,1.272304087,9
E01008245,-0.715222091,4,-0.590377768,4,-0.473108905,5,-0.468346621,4,-0.207774096,5,0.009649904,6,0.085069104,6,0.458100779,7
E01008246,-0.129835347,8,0.137645404,8,0.042944774,7,0.261379354,8,-0.093900833,6,-0.254218623,5,0.600217467,8,0.868837276,8
E01008247,0.049544764,8,0.214060347,8,0.410354941,8,-0.167365448,6,0.728649069,9,1.045327259,9,1.554420131,10,1.600682822,9
E01008248,-0.736049189,4,-0.916762561,2,-1.006466554,2,-0.872231913,2,-0.59456083,3,-0.66218398,2,-0.421835632,3,-0.435178022,3
E01008249,-0.09465298,8,0.225038038,8,-0.164218329,6,0.168610188,7,0.429386118,8,0.597419733,8,0.232922237,7,0.572981289,7
E01008250,-0.674799118,5,0.053911888,8,-0.51131895,5,-0.544814572,4,0.004044391,6,0.262414776,7,0.081808789,6,0.353685346,6
E01008251,0.656875768,9,0.701326759,9,0.756914809,9,1.081913391,9,1.299944936,9,1.210081022,9,0.946567771,9,1.536372475,9
E01008252,0.816995712,10,0.752677447,9,0.894544956,9,1.340661742,10,0.981218992,9,1.225129639,9,1.132657658,9,0.758353298,8
E01008253,1.426848275,10,1.219255667,10,1.009869035,10,1.745140596,10,1.389855989,10,1.656126803,10,0.971378638,9,1.745812514,10
E01008254,0.610809904,9,0.724950988,9,1.270750019,10,0.943891371,9,1.077692725,9,1.34013431,9,1.144909795,9,1.607657857,9
E01008255,0.823754612,10,0.527033174,9,0.443154021,9,0.432875535,8,0.248963026,7,0.643694766,8,0.392789277,7,0.965274738,8
E01008256,-0.219367053,7,-0.146347623,7,-0.423438521,5,-0.075201062,6,0.400293782,8,0.471742286,8,0.274637934,7,1.012075943,8
E01008257,2.811390971,10,3.29821444,10,4.995930807,10,4.731940117,10,4.26535573,10,5.414341762,10,4.810020614,10,4.849060218,10
E01008258,1.261830247,10,0.763880976,9,1.03940776,10,0.958415955,9,0.581393988,8,0.740260665,8,0.65012335,8,1.053862294,8
E01008259,2.067938826,10,2.690316601,10,2.279187545,10,3.367289373,10,3.796853916,10,4.067220087,10,3.811167362,10,4.280973358,10
E01008260,-0.192434252,7,-0.370211817,6,-0.420573127,5,-0.695340878,3,-0.899920466,1,-0.425434569,4,-0.518468136,3,0.301068892,6
E01008261,0.903147859,10,1.106391567,10,1.230727728,10,1.273895201,10,1.546945025,10,1.479681073,10,1.556588741,10,1.922753542,10
E01008262,0.251175937,9,0.998147467,10,0.570501195,9,1.345317324,10,1.526574893,10,1.740890356,10,1.502688267,10,2.365172349,10
E01008263,1.659832763,10,2.192745569,10,1.844992121,10,2.02392957,10,2.68159979,10,2.048708961,10,2.069974865,10,1.618222996,9
E01008264,-0.936539036,3,-0.702473631,4,-0.710418169,3,-0.915800812,2,-0.214490301,5,-0.481740422,3,-0.209445369,5,0.140710415,6
E01008265,-0.156785935,7,-0.031548722,7,-0.222654507,6,0.035758648,7,0.786507251,9,0.821764603,9,0.883492946,9,1.004577244,8
E01008266,-0.75134141,4,-0.214959021,7,-0.571165949,4,-0.162057792,6,0.073050735,7,-0.08527742,6,0.090177203,6,0.454341516,7
E01008267,0.810855113,10,0.616357275,9,1.400824138,10,1.244797556,10,1.43176659,10,1.108417714,9,1.171899797,9,2.535874402,10
E01008268,0.003263218,8,0.055613788,8,-0.187976089,6,-0.314571305,5,0.344132852,8,-0.235286021,5,-0.34560499,4,0.259365315,6
E01008269,-0.647224482,5,-0.733285236,4,-0.80666006,3,-0.77001042,2,-0.473297092,4,-0.429888333,4,-0.347200159,4,0.327142233,6
E01008270,-0.722144121,4,-0.576421049,5,-0.592514419,4,-0.641677284,3,-0.311159753,5,-0.523702554,3,-0.292556518,4,0.230241928,6
E01008271,-1.007434318,2,-0.463423286,5,-0.173809088,6,-0.656601362,3,-0.362657548,5,-0.536025707,3,-0.510277357,3,-0.037983104,5
E01008272,-0.756387321,4,-0.881805176,2,-0.84287555,2,-0.500030915,4,-0.685336135,3,-0.168871762,5,0.509326368,8,0.192073384,6
E01008273,-0.844206116,3,-0.67518085,4,-0.763660279,3,-0.559931558,4,-0.295686671,5,-0.228610928,5,-0.243099857,4,0.317542401,6
E01008274,-0.193943496,7,-0.101806708,7,0.513344326,9,0.116537363,7,0.27189649,7,-0.104850981,6,0.546363162,8,0.829848701,8
E01008275,-0.999246868,2,-0.730886085,4,-0.750568745,3,-0.549053052,4,-0.593218283,3,-0.570766067,3,-0.882704834,1,-0.239417528,4
E01008276,0.064052098,8,0.369100942,9,-0.072095417,7,0.517046616,8,0.762480737,9,0.269344383,7,0.963752087,9,1.299270353,9
E01008277,-0.124401492,8,0.553108416,9,0.129552923,8,-0.12270422,6,0.279912878,7,0.271859924,7,0.398797558,7,0.729551705,8
E01008278,-0.9205068,3,-0.620960618,4,-0.961229212,2,-0.591676286,4,-0.183475641,6,-0.649077782,2,0.063641181,6,0.106560856,5
E01008279,0.461671818,9,0.52530407,9,0.388544862,8,0.244580994,8,0.726025859,9,0.465132492,8,0.732919106,8,0.743641366,8
E01008280,0.65362957,9,1.083153032,10,1.424748569,10,2.079690363,10,3.219254118,10,3.084141952,10,3.099685455,10,3.51311604,10
E01008281,0.65669038,9,0.630089396,9,1.063985171,10,1.436341715,10,2.15607472,10,3.348559596,10,2.760694148,10,3.010247131,10
E01008282,0.716931505,9,1.021518611,10,0.782253596,9,0.888306217,9,0.770188315,9,1.090641181,9,0.980155713,9,2.425657323,10
E01008283,-0.452562894,6,-0.512762812,5,-0.88326921,2,0.01923968,7,-0.382404721,4,-0.207071166,5,0.598493597,8,0.860903402,8
E01008284,-0.126371224,8,-0.408633515,6,-0.359522891,5,-0.198721393,6,0.213704272,7,0.203671816,7,0.331973528,7,1.045106407,8
E01008285,1.664271837,10,2.010575679,10,2.137601446,10,2.96231296,10,3.061798743,10,2.52291126,10,2.795193525,10,3.639621622,10
E01008286,0.299363806,9,0.506831603,9,0.855651778,9,0.859525227,9,0.793125288,9,0.715388371,8,1.264062948,9,1.306788411,9
E01008287,-0.026932464,8,0.394435018,9,-0.649773445,4,-0.296913894,5,-0.348962754,5,-0.213220019,5,0.026354331,6,0.712093229,8
E01008288,-0.133185097,8,-0.294050287,6,0.738068106,9,0.580804136,8,0.577503268,8,0.294977021,7,0.428337858,7,0.767331444,8
E01008289,0.825876625,10,1.155180939,10,1.173344381,10,1.492907195,10,1.813062295,10,1.234028252,9,1.939582556,10,2.071208949,10
E01008290,0.134720861,8,1.529187032,10,1.172804269,10,1.536946474,10,0.963104103,9,0.981121825,9,0.553028379,8,0.757498667,8
E01008291,1.485445393,10,1.888479381,10,1.528331029,10,2.122731469,10,1.904250353,10,1.421709168,10,1.880618391,10,1.601117917,9
E01008292,-0.770041174,4,-0.758753635,3,-0.664677739,4,-0.045053927,6,0.62304676,8,0.121438272,7,0.698223177,8,0.990241047,8
E01008293,-0.683530646,5,-0.242167445,6,-0.153795055,7,-0.442287101,4,-0.431366246,4,-0.210960296,5,-0.327700641,4,0.071953296,5
E01008294,-0.437731027,6,-0.352265386,6,-0.773845272,3,-0.654609661,3,-0.415837239,4,-0.306289675,4,0.186755124,6,0.05676062,5
E01008295,0.251115881,9,0.223386041,8,0.877329455,9,0.735052486,9,0.390006032,8,0.14462268,7,0.563977605,8,0.536273924,7
E01008296,-0.171925937,7,0.69749754,9,0.394538755,8,1.332483113,10,1.052877279,9,0.950088424,9,1.76610467,10,2.003521182,10
E01008297,1.146176553,10,0.887326432,9,1.812078935,10,1.428032539,10,1.238949614,9,0.894585071,9,1.786121545,10,2.203616505,10
E01008298,0.870090384,10,1.238361252,10,1.064116709,10,0.706520889,9,0.605525655,8,0.907369958,9,0.652201712,8,0.298796967,6
E01008299,0.355802068,9,0.73007051,9,0.761476794,9,0.114991476,7,0.163371103,7,0.533953156,8,0.551653048,8,0.642516884,7
E01008300,1.356149189,10,2.151439019,10,2.075199818,10,2.498810699,10,1.629223898,10,1.076616776,9,2.326740732,10,2.040300891,10
E01008301,0.596340025,9,0.875406748,9,1.786577371,10,1.820423088,10,1.399748731,10,1.812826603,10,3.140975728,10,2.612398935,10
E01008302,1.307923671,10,2.32568942,10,2.663418129,10,3.248817673,10,3.934152554,10,3.546931561,10,4.222677426,10,5.00022669,10
E01008303,1.587820231,10,2.409346754,10,3.344822913,10,2.986299489,10,2.938418268,10,2.703086063,10,3.452337156,10,2.568579358,10
E01008304,2.788867104,10,2.657990635,10,3.447224449,10,3.884408757,10,3.107409073,10,3.102492882,10,3.188648773,10,2.378238081,10
E01008305,0.967935683,10,0.916485019,10,1.242381855,10,1.953361381,10,1.623790494,10,1.785541514,10,2.180794456,10,2.062371218,10
E01008306,0.316017242,9,0.349856142,8,0.218975599,8,0.415553245,8,0.161521461,7,0.126142546,7,0.066755673,6,0.25262298,6
E01008307,0.70277762,9,1.60724168,10,1.412470525,10,1.267166277,10,2.121912967,10,1.863673662,10,2.504136864,10,3.415846192,10
E01008308,-0.319627583,7,-0.022667883,7,0.153617447,8,0.149726683,7,-0.09248302,6,-0.283449113,5,-0.113881231,5,-0.344876022,3
E01008309,-0.604826825,5,-0.578206248,5,-0.91447711,2,-0.650710824,3,-0.285887378,5,-0.6287791,3,-0.618952082,2,-0.440243498,3
E01008311,-1.098649217,2,-0.949395932,2,-0.872024783,2,-1.061847459,1,-1.069399977,1,-0.691282238,2,-0.698877663,2,-0.712964686,1
E01008312,-0.872859466,3,-0.713373087,4,-0.764762102,3,-1.029464811,1,-1.064287462,1,-0.866483027,1,-0.960083115,1,-0.756626166,1
E01008313,-0.972819158,2,-0.451535246,5,-0.852904437,2,-0.76893891,2,-0.760599027,2,-0.719543421,2,-0.440674653,3,-0.352212165,3
E01008314,-0.455202385,6,-0.874603306,3,-0.566608336,4,-0.266364433,5,-0.577783781,3,-0.75600701,2,-0.419870806,3,-0.769228702,1
E01008315,-1.044929324,2,-0.664293563,4,-0.519300655,5,-0.234780172,6,-0.315417976,5,-0.543638015,3,-0.577963021,2,-0.137220563,4
E01008316,-0.999396778,2,-0.729987045,4,-0.840311885,2,-0.515397378,4,-0.88909241,1,-0.674593876,2,-0.445584372,3,-0.382523922,3
E01008317,-0.984493435,2,-1.192172574,1,-0.758813449,3,-0.928327374,2,-0.894481728,1,-1.252051054,1,-0.733442922,2,-0.834636525,1
E01008318,-0.064045593,8,0.00669359,7,0.52889513,9,0.795626665,9,0.945002152,9,0.472850254,8,0.800237653,8,0.670064231,8
E01008319,-1.259332333,1,-1.025826196,2,-1.172209457,1,-1.172755974,1,-1.093029719,1,-1.10169003,1,-0.882464635,1,-0.779043451,1
E01008320,-0.761273487,4,-0.695188436,4,-0.630696465,4,-0.570711489,4,-0.42850636,4,-0.53879183,3,-0.41952489,3,-0.213420815,4
E01008321,-0.5265995,6,-0.164574715,7,-0.263987073,6,-0.128926836,6,-0.346719546,5,-0.238528862,5,0.15556642,6,0.296622101,6
E01008322,-0.614001318,5,-0.805702556,3,-0.696325999,3,-0.735330647,3,-0.94567697,1,-0.731357858,2,-0.385791314,4,-0.459121665,2
E01008323,-0.769820615,4,-0.598705117,4,-0.522239434,5,-0.299334952,5,-0.650675649,3,-0.451165969,4,-0.358283447,4,-0.352440987,3
E01008324,-0.114707911,8,0.254211409,8,0.407596628,8,0.16976373,7,0.322443066,7,0.197563698,7,-0.213745225,5,-0.011394386,5
E01008325,0.400496063,9,0.575024406,9,1.098761956,10,1.163585067,9,0.99291141,9,0.627051139,8,1.222528524,9,0.914798866,8
E01008326,-0.263692823,7,-0.22311963,7,-0.555624657,4,-0.223141496,6,-0.392926691,4,-0.153034774,5,-0.151711028,5,0.381484386,7
E01008327,1.541729915,10,1.870062556,10,2.116401742,10,2.244934629,10,1.510190494,10,1.006849194,9,1.582422361,10,1.114086771,9
E01008328,-0.236913515,7,-0.402722029,6,-0.487477171,5,-0.680274826,3,-0.358481973,5,-0.079896671,6,0.841810842,8,0.447037812,7
E01008329,-0.450921622,6,-0.049442177,7,0.204224781,8,0.377160576,8,0.451259816,8,0.295669407,7,0.530450926,8,0.268527929,6
E01008330,0.720536115,10,0.923130787,10,1.607085297,10,1.49968195,10,0.921419932,9,0.922191625,9,0.372057464,7,1.088404104,9
E01008331,0.224057664,9,0.143802538,8,0.052188781,7,0.162512269,7,0.603675421,8,0.154860264,7,0.385481689,7,0.47563438,7
E01008332,0.489884992,9,0.642580465,9,1.123177098,10,1.131671762,9,0.9514086,9,0.669368922,8,0.792701742,8,0.678977788,8
E01008333,2.684975344,10,3.49569949,10,3.911256745,10,3.544411706,10,3.486909514,10,3.509488804,10,3.010261794,10,2.737517507,10
E01008334,-0.175200866,7,0.191657242,8,0.730523909,9,0.49703458,8,0.255962475,7,0.521822904,8,0.640461238,8,0.509743905,7
E01008335,-0.232242439,7,-0.066961195,7,-0.440674241,5,-0.246044162,6,-0.100814772,6,-0.14820049,5,-0.082161385,5,-0.062206684,5
E01008336,0.552031328,9,0.374333406,9,1.132473162,10,0.822136327,9,1.420396406,10,1.533689032,10,1.968157856,10,1.013682327,8
E01008337,0.403815795,9,0.192319638,8,0.316417032,8,1.03213147,9,0.639281828,8,1.051406024,9,1.527919431,10,0.835725033,8
E01008338,-0.352648434,7,0.324547035,8,0.563320987,9,0.230267312,8,0.11960377,7,0.366290695,7,1.152373479,9,0.89810985,8
E01008339,0.395301162,9,0.358745587,9,1.005085322,10,0.72807485,9,0.442630026,8,1.335545792,9,1.305258169,9,0.629341887,7
E01008340,0.911771912,10,1.490403277,10,1.864450648,10,2.256398363,10,2.841493776,10,2.844750198,10,3.345188363,10,3.260577324,10
E01008341,0.714247998,9,1.158998956,10,0.797816691,9,1.601960079,10,1.874718794,10,1.322813927,9,1.551178192,10,1.49893995,9
E01008342,-0.556618144,5,0.26740815,8,-0.120781354,7,-0.091803166,6,0.115556221,7,0.135747906,7,-0.054612331,5,0.372731094,7
E01008343,-0.393389065,6,-0.261658671,6,0.02856101,7,-0.393261383,5,-0.38188359,4,0.255434125,7,0.018858371,6,-0.095557124,4
E01008344,0.167760509,8,0.307868463,8,0.362904701,8,0.553653269,8,0.83794476,9,0.06809337,6,0.752758339,8,1.045549924,8
E01008345,0.53862355,9,1.141671358,10,1.523410935,10,2.00274735,10,1.350490603,10,0.600750437,8,1.573460252,10,1.936441032,10
E01008346,-1.075268503,2,-0.725817899,4,-0.952040904,2,-0.869478408,2,-0.748410198,2,-0.837893472,1,-0.617263569,2,-0.430100836,3
E01008347,-0.521862871,6,-0.40767509,6,-0.540515968,4,-0.262981206,5,-0.34330416,5,-0.523636867,3,0.151500995,6,0.161313908,6
E01008348,0.595575668,9,0.171932929,8,0.81528292,9,0.479250748,8,0.347337111,8,0.517203139,8,0.492642298,8,0.720748362,8
E01008349,-0.969099391,3,-0.451943656,5,-0.136198223,7,-0.187236171,6,-0.560014737,3,-0.574458157,3,-0.315143465,4,-0.355904288,3
E01008350,-0.225613525,7,-0.317801574,6,-0.140050908,7,0.206288967,7,0.346622765,8,0.220251534,7,0.834832986,8,0.338852552,6
E01008351,-0.011516241,8,-0.467819564,5,-0.355466406,6,-0.237963593,6,-0.327814813,5,-0.531123599,3,-0.189022258,5,-0.225601417,4
E01008352,-0.548693279,6,-0.044236884,7,0.194569084,8,-0.024349805,7,-0.168059056,6,-0.496270426,3,-0.067932135,5,-0.671172769,1
E01008353,-0.24152082,7,0.304466589,8,0.55510518,9,0.323853805,8,0.05961552,7,-0.135522407,5,0.36262339,7,0.36954511,7
E01008354,-0.149665837,7,-0.265281414,6,0.064219918,7,0.439834509,8,0.530855855,8,0.271218795,7,-0.043815445,5,0.809519488,8
E01008355,-0.650329032,5,-0.799000919,3,-0.480099625,5,-0.722047013,3,-0.248449209,5,-0.744815906,2,-0.218920031,4,-0.303618425,3
E01008356,0.610563742,9,1.180171048,10,1.192170297,10,0.418020138,8,1.237450496,9,1.811930732,10,1.141613502,9,0.961717838,8
E01008357,-1.095469502,2,-1.072734855,1,-1.093787936,1,-0.710000757,3,-0.743775267,2,-0.744728682,2,-0.532364666,3,-0.555934382,2
E01008358,-0.725932725,4,-0.40462665,6,-0.421087955,5,-0.375777996,5,-0.122545305,6,-0.213123336,5,-0.208455483,5,-0.125197944,4
E01008359,0.122322461,8,-0.029684221,7,0.015581031,7,0.008443498,7,-0.275899688,5,-0.177755893,5,0.209923586,7,0.021070871,5
E01008360,-0.864093195,3,-0.666229079,4,-0.796356703,3,-0.441497132,4,-0.576390257,3,-0.454725848,4,-0.490908018,3,-0.619408956,2
E01008361,-0.616537189,5,-0.201238223,7,0.141436236,8,0.074328817,7,-0.110387533,6,0.014351517,6,-0.154770882,5,-0.097276355,4
E01008362,-0.406211759,6,-0.101037555,7,-0.107526459,7,0.106666783,7,0.071056268,7,-0.17789135,5,0.260181281,7,0.102416574,5
E01008363,-0.447269345,6,-0.427095655,5,-0.577238018,4,-0.518360673,4,-0.183201091,6,-0.406161782,4,0.132007652,6,-0.101155788,4
E01008364,-0.377630841,6,-0.248212014,6,-0.137398455,7,-0.1913284,6,-0.448432781,4,-0.434600131,4,0.190875879,6,0.085761507,5
E01008365,-1.272677734,1,-1.189526173,1,-1.029183323,1,-0.822594156,2,-0.871111393,2,-1.186764988,1,-1.01037672,1,-0.738634309,1
E01008366,-1.218497228,1,-1.221280874,1,-1.203671227,1,-1.168679671,1,-1.24181815,1,-0.989792935,1,-0.653660592,2,-1.10724832,1
E01008367,-1.087135592,2,-1.077494553,1,-0.912024679,2,-0.963206606,1,-0.968820618,1,-0.849932709,1,-0.564187332,3,-0.767924218,1
E01008368,-0.886255362,3,-0.907123735,2,-1.012614958,1,-0.935324291,2,-1.121648036,1,-1.063831316,1,-0.970657059,1,-1.18068917,1
E01008369,-1.210077523,1,-0.776474264,3,-1.259045995,1,-1.203867166,1,-1.070153608,1,-0.773387842,2,-0.820250345,1,-0.471851724,2
E01008370,-0.24918825,7,-0.22307972,7,0.00091711,7,0.084693295,7,0.262202421,7,0.630318615,8,0.918819387,9,0.490366196,7
E01008371,-1.197611852,1,-1.239785504,1,-1.07111196,1,-0.986967527,1,-1.122874765,1,-1.089177254,1,-1.074877682,1,-0.745525138,1
E01008372,-0.644936455,5,-0.862406705,3,-0.689303791,3,-0.800334903,2,-0.716513617,2,-0.269748124,5,-0.579765086,2,-0.600420397,2
E01008373,-1.470751391,1,-1.347673982,1,-1.360913463,1,-1.381592719,1,-1.284954958,1,-1.195183785,1,-0.91807509,1,-1.079172402,1
E01008374,-0.766465328,4,-0.487960943,5,-0.787024409,3,-0.235047873,6,0.182834857,7,0.066133951,6,-0.227041006,4,-0.243610007,4
E01008375,-0.186921098,7,0.577955439,9,0.643821774,9,0.725611421,9,0.377849443,8,0.597863097,8,0.573060941,8,0.563358129,7
E01008376,-1.05217714,2,-0.999799849,2,-1.203599407,1,-0.855520013,2,-0.838393992,2,-0.653226606,2,-0.392205557,3,-0.55996504,2
E01008377,0.273668402,9,0.848660123,9,0.64975591,9,0.81995106,9,1.053078142,9,0.949359067,9,0.984536892,9,0.730567408,8
E01008378,-0.86436486,3,-1.298470529,1,-0.915281856,2,-0.917137221,2,-1.015691713,1,-0.784968061,2,-0.754779265,2,-0.704934323,1
E01008379,-0.273589154,7,-0.03994869,7,0.059526518,7,-0.003324667,7,0.308384352,7,0.495419289,8,0.901722147,9,0.502445814,7
E01008380,0.960425545,10,1.237909702,10,1.981483159,10,1.541669342,10,1.356427641,10,1.800713884,10,1.660772085,10,2.470328614,10
E01008381,-0.934000765,3,-0.600682313,4,-0.566188749,4,-0.253569894,6,-0.088307134,6,0.073536675,6,-0.263258945,4,0.221723071,6
E01008382,1.027143657,10,1.610170604,10,1.325292464,10,2.109369528,10,1.993830861,10,1.805029943,10,2.089024068,10,2.372030929,10
E01008383,-0.082197596,8,0.157241613,8,0.684433088,9,0.371754153,8,0.319790342,7,0.628381272,8,1.046366991,9,1.265827429,9
E01008384,-0.073354023,8,-0.452894263,5,-0.549313087,4,-0.454094195,4,-0.455830592,4,-0.203255643,5,-0.080334998,5,-0.224756449,4
E01008385,0.09760324,8,0.291835274,8,0.599867522,9,1.067054702,9,1.037383851,9,0.95344268,9,1.058794435,9,1.801444315,10
E01008386,-0.352682043,7,-0.275735295,6,-0.242085263,6,-0.005128428,7,-0.38037327,4,-0.345597082,4,-0.073230018,5,-0.33378294,3
E01008387,-0.582212112,5,-0.179287326,7,-0.536204373,4,-0.308262716,5,0.130660788,7,0.033881111,6,0.19490864,6,-0.03911991,5
E01008388,0.966031226,10,1.094506656,10,1.523082634,10,1.945244423,10,2.102346572,10,1.525019222,10,2.131992489,10,1.794602159,10
E01008389,0.749088116,10,1.232498735,10,1.628723798,10,1.299939423,10,1.742434219,10,1.702287246,10,2.240481919,10,1.746255916,10
E01008390,0.965562861,10,1.378800421,10,1.072735017,10,1.611275491,10,1.441364994,10,1.702177073,10,1.448489694,9,2.105882648,10
E01008391,1.676552062,10,1.227019417,10,0.836543507,9,1.287532923,10,1.531936425,10,1.26515916,9,2.072240981,10,1.562736912,9
E01008392,0.547145915,9,1.043725901,10,1.643234925,10,1.13108613,9,2.302381778,10,2.357529928,10,2.224219728,10,1.989918494,10
E01008394,-1.423791288,1,-1.267805653,1,-1.325643001,1,-1.456098601,1,-1.26017208,1,-1.141209909,1,-1.147240032,1,-0.706607417,1
E01008395,0.621524751,9,0.032963691,8,0.43936929,9,0.013688888,7,0.03716354,7,-0.019263039,6,0.407394518,7,-0.042440415,5
E01008396,-0.986507951,2,-0.417644313,6,-0.666619597,4,-0.708092358,3,-0.253910461,5,-0.388981196,4,-0.087240564,5,-0.202222165,4
E01008397,-0.980071549,2,-0.516201177,5,-1.094092241,1,-0.988257987,1,-1.133051812,1,-1.16449888,1,-1.116900369,1,-1.182640508,1
