CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F167,F184,F185,F2340,F2341,F2342,F130016,F130017,F130018,F130019,F130020,F130021,F130022,F130023,F130024,F130025,F130026,F130731,F130732,F130733,F130734,F130735,F130736,F130737,F130738,F130739,F130740,F130800,F130801,F130802,F130803,F130804,F130805,F130806,F130807,F130808,F130809,F131145,F131146,F131147,F131148,F131149,F131150,F131151,F131152,F131153,F131154,F131490,F131491,F131492,F131493,F131494,F131495,F131496,F131497,F131498,F131499,F131904,F131905,F131906,F131907,F131908,F131909,F131910,F131911,F131912,F131913,F132180,F132181,F132182,F132183,F132184,F132185,F132186,F132187,F132188,F132189,F136983,
37441,E01018715,Cheshire West and Chester 018C,Lower Super Output Areas and Data Zones,LSOADZ,1729,35.54251,33,1729,868,861,1729,1669,0,18,16,4,0,3,13,0,6,1729,1145,5,4,0,11,0,5,434,125,1669,1113,1,0,0,3,0,5,425,122,18,10,0,0,0,1,0,0,7,0,36,17,4,4,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,1729,
37442,E01018716,Cheshire West and Chester 021C,Lower Super Output Areas and Data Zones,LSOADZ,1544,38.74806,39,1544,803,741,1544,1514,0,14,0,0,0,5,6,3,2,1544,1155,2,3,2,8,0,9,305,60,1514,1140,2,3,2,3,0,8,298,58,14,8,0,0,0,3,0,0,2,1,11,5,0,0,0,1,0,0,4,1,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1544,
37443,E01018717,Cheshire West and Chester 021D,Lower Super Output Areas and Data Zones,LSOADZ,1763,37.06069,37,1763,855,908,1763,1673,5,37,9,2,4,4,20,7,2,1763,1216,9,6,0,11,0,2,386,133,1678,1171,0,0,0,1,0,2,375,129,37,24,0,0,0,2,0,0,10,1,39,14,9,6,0,7,0,0,1,2,7,6,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1763,
37444,E01018718,Cheshire West and Chester 017D,Lower Super Output Areas and Data Zones,LSOADZ,1633,40.7128,44,1633,819,814,1633,1615,2,4,3,0,0,9,0,0,0,1633,1213,1,5,7,0,0,3,290,114,1617,1210,0,2,7,0,0,3,281,114,4,2,1,0,0,0,0,0,1,0,12,1,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,
37445,E01018719,Cheshire West and Chester 021E,Lower Super Output Areas and Data Zones,LSOADZ,1550,39.08065,40,1550,769,781,1550,1513,0,16,1,0,0,8,3,6,3,1550,1166,3,0,0,2,0,3,286,90,1513,1147,1,0,0,0,0,3,275,87,16,10,0,0,0,1,0,0,4,1,12,3,2,0,0,0,0,0,6,1,6,5,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,1550,
37446,E01018720,Cheshire West and Chester 021F,Lower Super Output Areas and Data Zones,LSOADZ,1565,39.88754,39,1565,760,805,1565,1534,0,18,0,0,0,3,6,1,3,1565,1169,0,0,2,0,0,3,289,102,1534,1145,0,0,2,0,0,3,283,101,18,14,0,0,0,0,0,0,3,1,9,6,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1565,
37447,E01018721,Cheshire West and Chester 003C,Lower Super Output Areas and Data Zones,LSOADZ,2201,45.30168,49,2201,1100,1101,2201,2188,1,9,1,0,0,0,1,0,1,2201,1598,6,0,0,2,0,7,435,153,2189,1591,5,0,0,1,0,7,433,152,9,6,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2201,
37448,E01018722,Cheshire West and Chester 017E,Lower Super Output Areas and Data Zones,LSOADZ,2264,46.50044,50,2264,1111,1153,2264,2231,2,17,4,1,0,3,2,2,2,2264,1790,9,0,1,0,0,1,332,131,2233,1777,8,0,1,0,0,1,322,124,17,12,0,0,0,0,0,0,3,2,10,1,1,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2229,
37449,E01018723,Cheshire West and Chester 045B,Lower Super Output Areas and Data Zones,LSOADZ,1124,45.53559,47,1124,543,581,1124,1111,0,5,1,1,0,1,0,4,1,1124,871,0,0,3,0,0,4,167,79,1111,861,0,0,3,0,0,4,166,77,5,4,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1124,
37450,E01018724,Cheshire West and Chester 045C,Lower Super Output Areas and Data Zones,LSOADZ,1490,46.24899,50,1490,725,765,1490,1475,1,7,1,0,1,1,1,3,0,1490,1130,2,0,3,0,0,4,251,100,1476,1120,2,0,3,0,0,4,250,97,7,5,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,
37451,E01018725,Cheshire West and Chester 045D,Lower Super Output Areas and Data Zones,LSOADZ,1310,44.46717,47,1310,656,654,1310,1294,0,9,2,1,0,1,0,3,0,1310,1024,2,0,0,1,0,5,212,66,1294,1017,2,0,0,0,0,5,206,64,9,5,0,0,0,0,0,0,3,1,4,0,0,0,0,1,0,0,2,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1310,
37452,E01018726,Cheshire West and Chester 019A,Lower Super Output Areas and Data Zones,LSOADZ,1503,41.20426,42,1503,746,757,1503,1492,0,9,0,0,1,0,1,0,0,1503,1059,2,0,4,1,0,2,337,98,1492,1055,1,0,4,0,0,2,333,97,9,4,0,0,0,1,0,0,3,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,
37453,E01018727,Cheshire West and Chester 019B,Lower Super Output Areas and Data Zones,LSOADZ,1652,47.6701,51,1652,776,876,1652,1633,0,9,3,0,0,0,3,1,3,1652,1219,3,1,1,6,0,7,294,121,1633,1208,2,0,1,2,0,7,292,121,9,6,0,0,0,1,0,0,2,0,6,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1652,
37454,E01018728,Cheshire West and Chester 019C,Lower Super Output Areas and Data Zones,LSOADZ,1563,39.88803,42,1563,761,802,1563,1514,1,13,13,0,4,10,1,1,6,1563,1179,4,7,1,8,0,2,258,104,1515,1158,3,0,1,2,0,2,250,99,13,12,1,0,0,0,0,0,0,0,28,8,0,7,0,0,0,0,8,5,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1563,
37455,E01018729,Cheshire West and Chester 019D,Lower Super Output Areas and Data Zones,LSOADZ,1673,41.94381,42,1673,818,855,1673,1653,1,9,0,0,0,1,2,2,5,1673,1228,1,0,1,1,0,4,345,93,1654,1218,1,0,1,0,0,4,337,93,9,6,0,0,0,1,0,0,2,0,3,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,4,0,1673,
37456,E01018730,Cheshire West and Chester 040A,Lower Super Output Areas and Data Zones,LSOADZ,1463,42.66576,44,1463,699,764,1463,1426,0,11,2,0,5,9,2,8,0,1463,1058,2,2,0,6,0,3,316,76,1426,1042,2,0,0,0,0,3,306,73,11,6,0,0,0,0,0,0,2,3,18,2,0,2,0,6,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,
37457,E01018731,Cheshire West and Chester 042A,Lower Super Output Areas and Data Zones,LSOADZ,1600,37.10125,37,1600,765,835,1600,1566,9,10,5,0,0,5,1,4,0,1600,1113,0,1,0,5,1,3,368,109,1575,1100,0,0,0,2,1,3,364,105,10,5,0,0,0,1,0,0,1,3,11,5,0,1,0,1,0,0,3,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,
37458,E01018732,Cheshire West and Chester 038A,Lower Super Output Areas and Data Zones,LSOADZ,1425,42.3586,42,1425,656,769,1425,1396,1,16,2,0,0,3,4,1,2,1425,1000,2,0,0,3,3,5,317,95,1397,989,1,0,0,0,0,5,307,95,16,9,0,0,0,0,0,0,7,0,9,2,1,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1290,
37459,E01018733,Cheshire West and Chester 035A,Lower Super Output Areas and Data Zones,LSOADZ,1475,46.70237,49,1475,712,763,1475,1450,2,6,0,0,6,3,4,3,1,1475,1150,5,0,0,6,0,5,226,83,1452,1144,0,0,0,0,0,5,220,83,6,2,2,0,0,0,0,0,2,0,13,1,3,0,0,6,0,0,3,0,3,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1401,
37460,E01018734,Cheshire West and Chester 035B,Lower Super Output Areas and Data Zones,LSOADZ,1273,42.88767,44,1273,618,655,1273,1251,1,9,0,0,4,2,2,4,0,1273,925,1,0,0,4,0,1,268,74,1252,917,0,0,0,0,0,1,262,72,9,3,0,0,0,1,0,0,4,1,8,1,1,0,0,3,0,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,
37461,E01018735,Cheshire West and Chester 042B,Lower Super Output Areas and Data Zones,LSOADZ,1301,38.14143,39,1301,621,680,1301,1280,0,11,5,0,0,2,0,3,0,1301,987,0,0,0,6,1,11,232,64,1280,974,0,0,0,3,0,11,229,63,11,5,0,0,0,3,0,0,3,0,7,6,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1301,
37462,E01018736,Cheshire West and Chester 037A,Lower Super Output Areas and Data Zones,LSOADZ,1629,37.53407,38,1629,803,826,1629,1587,3,14,0,0,0,13,2,9,1,1629,1159,7,0,0,6,0,6,359,92,1590,1143,2,0,0,5,0,5,346,89,14,9,0,0,0,0,0,0,4,1,15,2,5,0,0,1,0,0,7,0,9,4,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1629,
37463,E01018737,Cheshire West and Chester 037B,Lower Super Output Areas and Data Zones,LSOADZ,1338,39.06129,40,1338,659,679,1338,1306,2,18,2,0,0,1,2,1,6,1338,971,0,1,4,12,0,2,267,81,1308,953,0,1,4,6,0,2,262,80,18,13,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1338,
37464,E01018738,Cheshire West and Chester 040B,Lower Super Output Areas and Data Zones,LSOADZ,1474,31.28494,26,1474,670,804,1474,1443,5,13,2,4,0,5,1,1,0,1474,823,1,2,0,4,0,1,562,81,1448,818,0,0,0,0,0,1,549,80,13,3,0,0,0,0,0,0,9,1,12,1,1,2,0,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,
37465,E01018739,Cheshire West and Chester 040C,Lower Super Output Areas and Data Zones,LSOADZ,1443,32.36521,30,1443,659,784,1443,1394,1,25,7,0,6,5,1,3,1,1443,869,2,6,0,8,0,3,457,98,1395,853,2,0,0,0,0,3,448,89,25,15,0,0,0,1,0,0,7,2,19,0,0,6,0,6,0,0,1,6,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1443,
37466,E01018740,Cheshire West and Chester 042C,Lower Super Output Areas and Data Zones,LSOADZ,1537,34.51529,33,1537,719,818,1537,1511,3,10,7,0,1,0,1,2,2,1537,943,1,7,0,8,0,4,470,104,1514,933,1,0,0,3,0,4,470,103,10,9,0,0,0,1,0,0,0,0,9,0,0,7,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1537,
37467,E01018741,Cheshire West and Chester 040D,Lower Super Output Areas and Data Zones,LSOADZ,1263,43.06255,44,1263,641,622,1263,1202,9,14,9,3,0,22,2,2,0,1263,926,9,3,0,10,0,5,216,94,1211,915,1,0,0,0,0,5,199,91,14,7,0,0,0,2,0,0,4,1,36,4,8,3,0,8,0,0,12,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1263,
37468,E01018742,Cheshire West and Chester 042D,Lower Super Output Areas and Data Zones,LSOADZ,1492,43.42091,47,1492,769,723,1492,1469,0,11,6,4,0,1,0,1,0,1492,1100,1,5,0,4,2,4,279,97,1469,1092,1,0,0,0,1,4,274,97,11,6,0,0,0,1,0,0,4,0,11,2,0,4,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,
37469,E01018743,Cheshire West and Chester 037C,Lower Super Output Areas and Data Zones,LSOADZ,1463,41.90636,44,1463,713,750,1463,1447,1,10,0,2,0,0,0,2,1,1463,1087,1,1,0,3,0,4,277,90,1448,1077,1,0,0,0,0,4,276,90,10,9,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1463,
37470,E01018744,Cheshire West and Chester 037D,Lower Super Output Areas and Data Zones,LSOADZ,1707,36.78735,39,1707,834,873,1707,1644,0,29,4,5,1,6,14,4,0,1707,1219,4,0,0,15,0,4,347,118,1644,1194,3,0,0,0,0,4,327,116,29,11,0,0,0,5,0,0,12,1,30,10,1,0,0,10,0,0,8,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,
37471,E01018745,Cheshire West and Chester 038B,Lower Super Output Areas and Data Zones,LSOADZ,1556,37.7063,37,1556,781,775,1556,1540,1,9,0,0,0,0,3,0,3,1556,1070,0,2,1,7,0,3,391,82,1541,1067,0,2,1,0,0,3,387,81,9,3,0,0,0,1,0,0,4,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1556,
37472,E01018746,Cheshire West and Chester 038C,Lower Super Output Areas and Data Zones,LSOADZ,1632,40.4424,41,1632,802,830,1632,1601,2,6,2,0,0,18,2,1,0,1632,1145,8,1,0,1,0,1,353,123,1603,1141,1,0,0,1,0,1,342,117,6,1,0,0,0,0,0,0,3,2,22,2,7,1,0,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,
37473,E01018747,Cheshire West and Chester 038D,Lower Super Output Areas and Data Zones,LSOADZ,1511,39.57843,40,1511,748,763,1511,1477,1,10,6,1,0,7,2,5,2,1511,1088,5,0,1,1,0,2,334,80,1478,1073,1,0,1,0,0,2,323,78,10,2,0,0,0,0,0,0,8,0,16,7,4,0,0,0,0,0,3,2,5,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1511,
37474,E01018748,Cheshire West and Chester 035C,Lower Super Output Areas and Data Zones,LSOADZ,1390,30.39856,26,1390,641,749,1390,1372,2,13,0,0,0,1,1,1,0,1390,856,0,0,0,2,0,3,433,96,1374,851,0,0,0,1,0,3,427,92,13,2,0,0,0,1,0,0,6,4,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,
37475,E01018749,Cheshire West and Chester 035D,Lower Super Output Areas and Data Zones,LSOADZ,2509,31.17258,32,2509,1240,1269,2509,2421,9,24,7,5,3,23,7,9,1,2509,1689,15,1,2,11,2,5,667,117,2430,1659,8,0,2,1,0,4,643,113,24,14,2,0,0,0,0,0,7,1,45,8,5,1,0,8,2,1,17,3,9,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2509,
51351,E01032930,Cheshire West and Chester 033E,Lower Super Output Areas and Data Zones,LSOADZ,1852,42.73218,36,1852,1014,838,1852,1684,1,27,41,7,14,6,21,34,17,1852,1025,9,27,3,34,6,10,575,163,1685,974,2,2,3,3,0,10,538,153,27,9,1,0,0,0,0,0,15,2,89,8,6,25,0,25,6,0,14,5,34,25,0,0,0,1,0,0,6,2,17,9,0,0,0,5,0,0,2,1,1809,
51352,E01032931,Cheshire West and Chester 033F,Lower Super Output Areas and Data Zones,LSOADZ,1085,37.17051,32,1085,588,497,1085,1023,1,16,10,2,3,6,16,7,1,1085,581,6,6,3,10,4,3,400,72,1024,559,2,0,3,1,0,3,390,66,16,6,0,0,0,4,0,0,4,2,37,11,4,6,0,4,4,0,5,3,7,5,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1083,
51687,E01033299,Warrington 017F,Lower Super Output Areas and Data Zones,LSOADZ,2010,28.81194,28,2010,1006,1004,2010,1869,0,22,28,16,1,27,13,14,20,2010,1195,2,26,1,37,1,3,631,114,1869,1148,1,3,1,2,0,3,603,108,22,11,0,0,0,2,0,0,7,2,85,20,1,23,0,20,1,0,18,2,14,11,0,0,0,0,0,0,3,0,20,5,0,0,0,13,0,0,0,2,2010,
51688,E01033300,Warrington 018F,Lower Super Output Areas and Data Zones,LSOADZ,1082,36.19686,31,1082,649,433,1082,885,0,17,73,40,4,3,21,15,24,1082,544,1,65,0,86,1,5,315,65,885,517,1,0,0,5,0,5,299,58,17,4,0,0,0,6,0,0,6,1,141,10,0,65,0,52,1,0,7,6,15,11,0,0,0,3,0,0,1,0,24,2,0,0,0,20,0,0,2,0,1047,
51689,E01033302,Warrington 018G,Lower Super Output Areas and Data Zones,LSOADZ,1545,33.36958,30,1545,811,734,1545,1332,0,23,30,58,7,21,41,15,18,1545,908,14,25,0,93,0,4,413,88,1332,847,2,0,0,13,0,4,395,71,23,17,1,0,0,1,0,0,2,2,157,31,11,25,0,65,0,0,12,13,15,13,0,0,0,0,0,0,2,0,18,0,0,0,0,14,0,0,2,2,1541,
51690,E01033303,Warrington 017G,Lower Super Output Areas and Data Zones,LSOADZ,1165,34.97167,32,1165,593,572,1165,1093,3,17,8,11,0,13,7,5,8,1165,720,4,5,0,17,6,9,334,70,1096,694,2,0,0,2,0,9,323,66,17,11,0,0,0,1,0,0,3,2,39,10,2,5,0,7,6,0,7,2,5,4,0,0,0,0,0,0,1,0,8,1,0,0,0,7,0,0,0,0,1165,
51735,E01033372,Cheshire East 050E,Lower Super Output Areas and Data Zones,LSOADZ,1259,36.45989,35,1259,605,654,1259,1227,1,7,8,0,4,1,5,3,3,1259,835,8,1,1,9,1,3,310,91,1228,826,2,0,1,1,0,2,305,91,7,3,1,0,0,1,0,0,2,0,18,6,5,1,0,2,1,1,2,0,3,0,0,0,0,2,0,0,1,0,3,0,0,0,0,3,0,0,0,0,1259,
51736,E01033373,Cheshire East 050F,Lower Super Output Areas and Data Zones,LSOADZ,1273,40.9183,40,1273,627,646,1273,1243,2,14,1,0,0,0,3,8,2,1273,857,4,0,2,4,1,3,289,113,1245,844,3,0,2,2,0,3,281,110,14,7,0,0,0,0,0,0,7,0,4,0,1,0,0,0,1,0,1,1,8,6,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1273,
51737,E01033375,Cheshire East 049F,Lower Super Output Areas and Data Zones,LSOADZ,1342,31.30253,34,1342,660,682,1342,1299,0,13,15,0,0,5,4,6,0,1342,919,1,9,0,0,2,6,327,78,1299,900,0,0,0,0,1,6,317,75,13,7,0,0,0,0,0,0,4,2,24,7,1,9,0,0,1,0,6,0,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1317,
51738,E01033376,Cheshire East 049G,Lower Super Output Areas and Data Zones,LSOADZ,1178,29.44822,33,1178,589,589,1178,1130,11,19,7,3,0,4,2,1,1,1178,762,3,3,2,6,2,10,303,87,1141,754,3,0,2,0,0,9,289,84,19,7,0,0,0,1,0,0,9,2,16,1,0,3,0,4,2,1,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1178,
51739,E01033378,Cheshire East 049H,Lower Super Output Areas and Data Zones,LSOADZ,1401,40.48109,43,1401,701,700,1401,1381,1,5,3,4,0,4,1,1,1,1401,989,2,1,4,5,0,3,287,110,1382,984,2,0,4,0,0,3,281,108,5,0,0,0,0,0,0,0,3,2,12,4,0,1,0,5,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1401,
